PUN,Status,Image,Total Execution Time (s)
1122299M01201360,Pass,12,0.5542933914159965
1222299M01101110,Pass,31,0.156561099017748
1122299M01300610,Pass,11,0.23972629687883518
1122299M01100630,Pass,34,0.2854123967800892
1122299M01201480,Pass,21,0.2954737959107123
1122299M01201680,Pass,14,0.6906868890473583
1122299M01401620,Fail,12,0.7006677888740278
1122299M01400620,Pass,22,0.564221391243585
1122298M01102540,Pass,33,0.22207769787997292
1122298M01202590,Pass,34,0.3028475964773058
1122298M01202670,Pass,32,0.2896936967057392
1122299M01101630,Pass,24,0.48139219268201416
1122298M01302640,Pass,34,0.29511779661154314
1222299M01400980,Pass,12,0.7386549882143341
1122299M01200480,Pass,34,0.3249981960926338
1122299M01201440,Pass,23,0.28265289613336275
1122299M01400940,Pass,34,0.2496418974012872
1122299M01400860,Pass,14,0.6537927896880691
1222299M01201160,Pass,14,0.7705984876595966
1122298M01402690,Pass,11,0.24713059675025054
1122299M01200920,Pass,34,0.3143761962770977
1122299M01400620,Pass,23,0.5285283918634369
1122299M01100180,Pass,32,0.4545163938433935
1122299M01300200,Pass,23,0.6414928899016716
1122299M01100220,Pass,13,0.7578441878810904
1122299M01301410,Pass,32,0.20340139820430947
1122299M01300410,Pass,31,0.1571918990067934
1122299M01401460,Pass,21,0.20779849743330006
1122299M01100220,Pass,32,0.48433269332559725
1122299M01200640,Pass,34,0.32850569603172186
1122299M01101670,Pass,32,0.29067309668873076
1222299M01301130,Pass,13,0.5844146908929038
1122299M01201320,Pass,22,0.5841122908981553
1122299M01400090,Pass,12,0.5461434915575294
1122299M01200230,Pass,24,0.8094866869842559
1122299M01100670,Pass,14,0.6756753893080512
1122299M01300690,Pass,11,0.23920369688791074
1122299M01100310,Pass,23,0.450100693225429
1122299M01100870,Pass,13,0.6409430899112196
1122299M01400860,Pass,33,0.39018519496058257
1122299M01100350,Pass,12,0.6058764905201937
1222299M01301010,Pass,12,0.6556564896557036
1222299M01401220,Pass,13,0.597670190662706
1122298M01302480,Pass,31,0.15522049904102916
1122298M01402490,Pass,33,0.30011029652484233
1122299M01101790,Pass,14,0.5850307908822043
1122299M01300370,Pass,12,0.6054575905274682
1122299M01100750,Pass,24,0.4822708926667545
1122299M01301570,Pass,14,0.6080369904826739
1122298M01202470,Pass,21,0.22147069719586576
1122298M01202550,Pass,32,0.25916889723583936
1122299M01200190,Pass,32,0.4099444946174384
1122299M01100790,Pass,14,0.7780527875301437
1122299M01301450,Pass,32,0.2835371968126543
1122299M01400500,Pass,21,0.24785099673773991
1122299M01200440,Pass,22,0.42709919362487786
1122299M01400130,Pass,21,0.2303148970422755
1122299M01301770,Pass,34,0.26487809713669214
1122298M01302480,Pass,24,0.30684449571324635
1222299M01101230,Pass,21,0.2016511975400554
1122299M01200240,Pass,33,0.24490789748349887
1122299M01201640,Pass,21,0.19797829760383973
1122299M01401340,Pass,11,0.25103869668238166
1122299M01200110,Pass,32,0.25464569731439013
1122299M01100630,Pass,33,0.2886139967244895
1222299M01401020,Pass,21,0.2265990971068049
1122299M01300080,Pass,23,0.3982217941263689
1122299M01401620,Pass,14,0.6615881895526925
1122299M01300650,Pass,24,0.4328891935243275
1222299M01101070,Pass,34,0.3649455953988988
1122299M01301770,Pass,23,0.49443579245549624
1122299M01101750,Pass,21,0.21449779731695862
1122299M01400130,Pass,33,0.31222169631451324
1122299M01100270,Pass,32,0.2764720969353483
1122299M01300250,Pass,24,0.45287209317730026
1122299M01101430,Pass,32,0.24835859742357327
1122299M01101590,Pass,32,0.2743215969726943
1122299M01400740,Pass,33,0.3659531953814006
1122299M01401820,Pass,12,0.5679797911783155
1122299M01201640,Pass,12,0.7030664888323714
1222299M01301050,Pass,13,0.7603454878376523
1122299M01200360,Pass,22,0.4335923935121156
1122299M01401740,Pass,33,0.26552519712545447
1122299M01201720,Pass,14,0.6122316904098277
1222299M01201200,Pass,24,0.5087526922068659
1122299M01200360,Pass,31,0.16052969894882846
1122299M01100870,Pass,12,0.6378382899651382
1222299M01301050,Pass,32,0.32152949615287196
1122299M01200030,Pass,33,0.27947749688315593
1122299M01300490,Pass,24,0.4023035940554835
1122299M01300730,Pass,32,0.2971716965758747
1122298M01202630,Pass,11,0.2629984964746852
1122299M01400090,Pass,33,0.3952073948733661
1122299M01200110,Pass,22,0.520306792006215
1222299M01201080,Pass,11,0.24996669670099822
1122299M01401300,Pass,31,0.15620979902384877
1122299M01101750,Pass,32,0.2195490979238851
1122299M01201520,Pass,11,0.2683273963821424
1122299M01300120,Pass,24,0.3887490942908738
1222299M01100990,Pass,32,0.2961749965931836
1122298M01302720,Pass,14,0.39158249424166836
1122299M01400620,Pass,34,0.36196489545066235
1122299M01201360,Pass,21,0.2068328974500689
1122299M01100670,Pass,13,0.7497590880214979
1122299M01400580,Pass,14,0.6788915892521978
1122298M01202470,Pass,14,0.5188000920323808
1122299M01100430,Pass,11,0.266266296417936
1122299M01400090,Pass,21,0.22583409712009006
1122299M01300490,Pass,34,0.2888990967195384
1122298M01102500,Pass,24,0.4383856934288741
1122299M01200560,Pass,23,0.34032959513173705
1122299M01300730,Pass,33,0.3736495952477433
1122299M01100790,Pass,12,0.7035937888232142
1122299M01100220,Pass,34,0.37587829520903926
1122299M01100390,Pass,31,0.154845699047538
1122299M01201760,Pass,24,0.4655127929577792
1122299M01201280,Pass,23,0.48586259260438025
1122299M01201320,Pass,33,0.3291280960209131
1122299M01400010,Pass,31,0.15137469910781615
1122299M01300770,Pass,21,0.29269749595892613
1122299M01300930,Pass,24,0.5913761907720088
1122298M01202630,Pass,31,0.15682749901312165
1122299M01300250,Pass,14,0.603416690562911
1122299M01200320,Pass,12,0.5742305910697629
1222299M01201120,Pass,12,0.6187351902968867
1122299M01301370,Pass,34,0.2736627969841352
1122298M01302560,Pass,33,0.2434880975081554
1122299M01401500,Pass,33,0.33806489586571475
1122299M01401500,Pass,21,0.19744959761302125
1122298M01202590,Pass,21,0.21071549738264284
1122298M01202670,Pass,24,0.4376352934419057
1122299M01100710,Pass,21,0.25380799663428943
1122299M01400580,Pass,22,0.41564129382385817
1122299M01300080,Pass,24,0.42911799358981895
1122299M01400500,Pass,24,0.6315181900748943
1122299M01200960,Pass,23,0.5565481913768392
1122299M01100790,Pass,13,0.5999359906233575
1122299M01400210,Pass,14,0.849109186296163
1222299M01100990,Pass,13,0.6914892890334237
1122299M01201640,Pass,11,0.24314669681943576
1222299M01301210,Pass,11,0.24802719673468
1122298M01402450,Pass,34,0.2576096972629167
1222299M01301050,Pass,34,0.3162629962443312
1122299M01201640,Pass,24,0.5441419915922879
1122299M01400090,Pass,14,0.6414858899017932
1122299M01400340,Pass,24,0.4682045929110328
1122299M01100710,Pass,12,0.5969120906758711
1122298M01102540,Pass,22,0.6095760904559455
1122298M01202590,Pass,14,0.4815564926791609
1122299M01200520,Pass,13,0.7758071875691412
1122299M01400780,Pass,13,0.8104780869670392
1122299M01101350,Pass,23,0.43269459352770695
1122299M01400660,Pass,23,0.42191179371496335
1122299M01400740,Pass,34,0.36183949545284
1122299M01401300,Pass,24,0.39477739418618507
1222299M01401140,Pass,31,0.1595653989655747
1122299M01200240,Pass,11,0.2544865966225047
1122299M01401660,Pass,22,0.4494176932372901
1122298M01402610,Pass,13,0.6111718904282326
1122299M01400300,Pass,32,0.32280039613080125
1122299M01101310,Pass,33,0.2870067967524005
1122299M01300330,Pass,11,0.2697047963582222
1122299M01300490,Pass,33,0.3174226962241915
1122299M01400700,Pass,23,0.43682669345594805
1122299M01401460,Pass,11,0.24238759683261848
1122299M01401460,Pass,14,0.5958190906948524
1122299M01301730,Pass,34,0.2536721973312962
1222299M01300970,Pass,11,0.24570239677505293
1122299M01401820,Pass,24,0.46539899295975545
1122299M01100100,Pass,21,0.22376369715604505
1122299M01300040,Pass,14,0.6558463896524058
1122299M01401820,Pass,11,0.24905919671675805
1122298M01102700,Pass,32,0.2871874967492624
1122299M01201320,Pass,21,0.21514089730579042
1122299M01301570,Pass,13,0.5967676906783788
1122299M01300730,Pass,24,0.40668839397933615
1122299M01201320,Pass,24,0.35173009493375357
1122299M01200320,Pass,24,0.43927229341347723
1122299M01201440,Pass,33,0.30631089641716136
1122299M01301490,Pass,22,0.501405092334466
1122299M01400050,Pass,23,0.32968639531656907
1122298M01302720,Pass,23,0.4973670924045907
1122299M01100790,Pass,22,0.6275180901443611
1122299M01200640,Pass,32,0.26847729707418766
1122299M01101350,Pass,21,0.20062749755783316
1122298M01302440,Pass,22,0.4458675932989418
1122299M01300850,Pass,13,0.7717518876395664
1222299M01201160,Pass,32,0.3564333955467235
1122299M01200320,Pass,31,0.15834859898670592
1122298M01402490,Pass,22,0.5124255921430816
1122299M01400580,Pass,32,0.32606159607416657
1122299M01200960,Pass,22,0.5013525923353777
1222299M01400980,Pass,23,0.44000989340066793
1122299M01100430,Pass,24,0.5301495918352829
1222299M01301010,Pass,21,0.2935502959441162
1222299M01101230,Pass,31,0.16102319894025824
1122299M01400500,Pass,12,0.7460887880852372
1122299M01400900,Pass,21,0.21586529729321033
1122299M01300770,Pass,24,0.6327540900534316
1122299M01200280,Pass,34,0.3263144960697747
1122299M01401700,Pass,34,0.3141056962817953
1222299M01300970,Pass,21,0.2258930971190654
1122299M01201680,Pass,33,0.2581571972534087
1122299M01400050,Pass,21,0.2067492974515207
1122299M01101350,Pass,31,0.1555567990351889
1122299M01201280,Pass,12,0.6018870905894742
1122299M01301370,Pass,21,0.20690149744887756
1122298M01102580,Pass,32,0.32055689616976235
1122298M01302560,Pass,14,0.6180316903091039
1222299M01101110,Pass,32,0.28715889674975903
1122299M01200360,Pass,12,0.667292389453632
1122298M01302640,Pass,12,0.5876939908359546
1122299M01401460,Pass,32,0.28855619672549326
1122298M01302440,Pass,31,0.20024779825907557
1122299M01100750,Pass,12,0.7375118882341853
1122299M01400420,Pass,32,0.3570688955356872
1122299M01401580,Pass,11,0.25952189653506064
1122299M01200560,Pass,34,0.3122741963136015
1122299M01401260,Pass,21,0.2264261971098075
1122299M01400170,Pass,34,0.4763734934638184
1122299M01200360,Pass,11,0.26651749641357353
1122299M01200480,Pass,32,0.2956614966021011
1122299M01200190,Pass,34,0.46593479364509904
1122299M01300290,Pass,23,0.5385438916895058
1122299M01100310,Pass,31,0.15735449900396967
1122298M01302520,Pass,22,0.35053129495457214
1122299M01400540,Pass,34,0.3526581956122844
1122299M01400300,Pass,23,0.5067201922421628
1122299M01200320,Pass,33,0.34342979577254673
1122299M01100590,Pass,11,0.2599645965273726
1122299M01400940,Pass,22,0.5998293906252088
1122299M01301370,Pass,23,0.555941391387377
1122299M01300160,Pass,23,0.42768539361469776
1122299M01301290,Pass,11,0.2591566965414027
1122299M01400210,Pass,31,0.15213919909453966
1122299M01201560,Pass,22,0.4797631927103037
1122299M01300810,Pass,24,0.6091607904631577
1122299M01201720,Pass,34,0.32456059610023325
1122298M01102500,Pass,21,0.22519719713115058
1122299M01200800,Pass,23,0.5855778908727034
1122299M01300610,Pass,13,0.566125991210509
1122298M01402530,Pass,34,0.25592999729208676
1222299M01101110,Pass,11,0.25096009668374664
1122298M01302480,Pass,34,0.3238328961128707
1122298M01302520,Pass,23,0.37273229456902496
1122299M01400210,Pass,12,0.7385577882160221
1122299M01301450,Pass,33,0.2968946965806851
1122299M01100310,Pass,21,0.21883329724166742
1122299M01401380,Pass,24,0.3683209946456325
1122299M01300730,Pass,12,0.6332054900455923
1122299M01401580,Pass,23,0.2876809960460437
1122299M01101790,Pass,23,0.4118082938904229
1122299M01201600,Pass,14,0.5660699912114817
1222299M01101070,Pass,21,0.23768239691432996
1122299M01300930,Pass,14,0.6051616905326069
1222299M01101070,Pass,33,0.3933391949058096
1122299M01301730,Pass,21,0.2070957974455033
1222299M01401180,Pass,22,0.4839409926377512
1122299M01401420,Pass,21,0.20828089742492262
1122299M01100590,Pass,23,0.5311572918177829
1122299M01200880,Pass,14,0.6415814899001331
1222299M01201200,Pass,31,0.15685639901261977
1122299M01200520,Pass,33,0.3271820960547077
1122299M01101430,Pass,21,0.215074297306947
1122299M01201240,Pass,11,0.24516169678444288
1122299M01201600,Pass,21,0.21400559732550625
1222299M01301130,Pass,21,0.22022249721754225
1122299M01300040,Pass,34,0.26883119706804176
1122299M01100470,Pass,31,0.1584455989850214
1222299M01401180,Pass,14,0.6420941898912293
1222299M01201200,Pass,33,0.37527699521948155
1122299M01400580,Pass,13,0.7885726873474528
1122299M01100830,Pass,32,0.3440084957624969
1122299M01400700,Pass,22,0.5559598913870558
1122299M01100790,Pass,23,0.5625589912724545
1222299M01400980,Pass,13,0.7957556872227114
1222299M01100990,Pass,31,0.15387149906445619
1222299M01401180,Pass,12,0.7271356884143807
1122299M01401260,Pass,13,0.6025273905783548
1122299M01301450,Pass,12,0.5789273909881973
1122299M01300080,Pass,32,0.27971559687902103
1122298M01102540,Pass,31,0.15339559907272077
1222299M01400980,Pass,33,0.26996509704835026
1222299M01101110,Pass,13,0.6543904896776893
1122299M01400340,Pass,21,0.21946829723063987
1122299M01201800,Pass,23,0.2808803961641444
1122299M01301570,Pass,23,0.6284530901281236
1122299M01401620,Fail,12,0.42242409370606665
1222299M01101150,Pass,21,0.21911629723675277
1122299M01400940,Pass,13,0.8061412870423528
1122298M01302600,Pass,21,0.206904697448822
1222299M01101230,Pass,33,0.31285099630358465
1122299M01200720,Pass,33,0.30052499651764053
1122298M01202630,Pass,24,0.443527293339584
1122299M01101310,Pass,14,0.4992239923723434
1122299M01100910,Pass,34,0.37255369526677495
1122299M01300850,Pass,22,0.3885933942935777
1222299M01201120,Pass,32,0.3945438948848885
1122298M01102660,Pass,22,0.3930859942155583
1122299M01101430,Pass,34,0.30458029644721535
1122299M01200480,Pass,14,0.731587188337075
1122299M01200240,Pass,32,0.29262499665483366
1122298M01402450,Pass,33,0.27448259696989835
1122299M01400940,Pass,32,0.3354224959116032
1222299M01401180,Pass,34,0.2824598968313629
1122299M01400780,Pass,24,0.5059643922552881
1122299M01201800,Pass,22,0.4367667934569883
1122299M01200400,Pass,22,0.5534781914301534
1122299M01301530,Pass,13,0.4204541937402763
1122299M01200440,Pass,33,0.29431929662541007
1122299M01301810,Pass,23,0.37799369447765435
1122299M01101310,Pass,12,0.6288051901220089
1122299M01100590,Pass,12,0.6219873902404083
1122299M01100180,Pass,34,0.42362989437977494
1122299M01200960,Pass,33,0.3582044955159662
1122298M01402490,Pass,13,0.5795659909771071
1122299M01200440,Pass,23,0.5006895923468915
1122299M01400620,Pass,11,0.2606223965159491
1122299M01200760,Pass,14,0.779768287500352
1122299M01200720,Pass,13,0.6352401900102573
1122299M01401460,Pass,24,0.5330889917842366
1122299M01101670,Pass,13,0.5688899911625089
1222299M01301130,Pass,31,0.1548372990476839
1122299M01301570,Pass,11,0.2748419962690085
1122299M01300810,Pass,32,0.505374892960174
1122299M01401420,Pass,12,0.6510067897364513
1122299M01201800,Pass,13,0.6503210897483593
1122299M01400500,Pass,11,0.25661779658549383
1122299M01100830,Pass,23,0.6065642905082491
1122299M01200190,Pass,14,0.8010373871309882
1122299M01300490,Pass,14,0.7379206882270861
1122299M01100060,Pass,32,0.4678249936122735
1122299M01400660,Pass,34,0.3066601964110954
1122299M01101550,Pass,12,0.44149749337483396
1122299M01200680,Pass,24,0.527666891878398
1122298M01202470,Pass,22,0.565210491226408
1222299M01301090,Pass,22,0.5260337919067588
1122299M01200230,Pass,22,0.5521565914531047
1122299M01100390,Pass,13,0.7945869872430071
1122299M01400820,Pass,24,0.4767175927631943
1122299M01300040,Pass,22,0.5216335919831735
1122299M01300650,Pass,23,0.387457494313304
1122298M01402490,Pass,14,0.5093122921971478
1122298M01402690,Pass,14,0.590773290782479
1122298M01402570,Pass,21,0.2182002972526602
1122299M01400050,Pass,11,0.2722267963144246
1122299M01201680,Pass,11,0.24580639677324687
1122299M01200760,Pass,31,0.16571669885874996
1122299M01201440,Pass,24,0.4846213926259352
1122299M01300370,Pass,22,0.5146539921043827
1122298M01302480,Pass,33,0.32915289602048237
1222299M01201080,Pass,24,0.5537877914247769
1222299M01401100,Pass,21,0.2332922969905694
1122299M01201760,Pass,11,0.25919159654079665
1122299M01100910,Pass,14,0.5997985906257437
1222299M01201080,Pass,33,0.2980123965612749
1122299M01100590,Pass,14,0.6934077890001065
1122298M01402530,Pass,24,0.47773489274552766
1122299M01101390,Pass,21,0.23408749697675976
1122299M01100020,Pass,31,0.1559701990280097
1122299M01400010,Pass,23,0.4059635939919231
1122299M01100310,Pass,13,0.5883774908240849
1122299M01300330,Pass,33,0.3697528953154142
1122299M01101510,Pass,33,0.35580659555760863
1222299M01300970,Pass,12,0.623982890205754
1122298M01302560,Pass,32,0.2652229971307025
1122299M01100630,Pass,23,0.4435064933399452
1122298M01102620,Pass,34,0.2955228966045081
1122299M01400940,Pass,31,0.15856559898293746
1122299M01401500,Pass,13,0.3781320944752508
1122299M01300250,Pass,12,0.7950383872351681
1222299M01300970,Pass,31,0.17010589878252616
1122299M01200840,Pass,23,0.36812859464897374
1122298M01102580,Pass,21,0.2225119971777823
1122299M01400210,Pass,34,0.38567859503884516
1122299M01400540,Pass,21,0.25911629654210433
1222299M01201120,Pass,22,0.5880199908302934
1222299M01401100,Pass,14,0.747270688064712
1122299M01300610,Pass,23,0.4463440932906669
1122299M01101390,Pass,11,0.23994349687506322
1122299M01200030,Pass,21,0.19505619765458554
1122299M01301410,Pass,33,0.3261883960719646
1122299M01101470,Pass,33,0.3105755963430997
1122299M01401660,Pass,23,0.44514939331141423
1222299M01401140,Pass,24,0.5871995908445404
1122299M01301810,Pass,33,0.22535379782307946
1122299M01100390,Pass,14,0.6720299893713579
1122299M01401780,Pass,13,0.45883019307383066
1122299M01300810,Pass,34,0.2925193966566675
1122298M01302680,Pass,22,0.5105289921760183
1122299M01400860,Pass,11,0.2638451964599813
1222299M01401100,Pass,23,0.4552953931352167
1122298M01202630,Pass,14,0.5804156909623512
1122298M01102620,Pass,33,0.33910359584767646
1122298M01202470,Pass,13,0.6691646894211174
1222299M01101190,Pass,12,0.6551627896642773
1122299M01401700,Pass,11,0.25830539655618656
1122299M01400210,Pass,23,0.7462501880824344
1122299M01401580,Pass,32,0.32571629608016317
1122299M01101710,Pass,13,0.508681692208099
1222299M01201120,Pass,11,0.2632992964694615
1122299M01400900,Pass,24,0.4658272929523175
1122299M01400900,Pass,14,0.7710400876519277
1122299M01301370,Pass,33,0.31450829627480364
1122298M01302720,Pass,12,0.7029061888351553
1122299M01300570,Pass,32,0.2456628974703874
1122298M01302680,Pass,31,0.15232519909130954
1122299M01200520,Pass,21,0.2119934973604488
